,user_id,event_id,event_name,clicks_count
273426,6ef1ed50bcc8faf95a8504720b15242a,1420361,Спектакль «Невероятная история одной Снегурочки»,1
273449,6ef544afdfb59129f8823d0f40585bf1,1423074,Ночь искусств в Волгоградском музее изобразительных искусств им. И. И. Машкова,1
273541,6eff487dde8a2c1f9d4ca31a370f913d,1364219,Экскурсия по Музею Эйнштейна,7
273544,6eff9119978fb0c75b8061478849b7b0,1459437,Концерт «Классика и рок»,1
273556,6f00bea5f8af79ee630ab618a3e5f022,1378703,Квест «Золото сарептян»,2
273557,6f00bea5f8af79ee630ab618a3e5f022,1398755,Программа «Гражданская война. Оборона Царицына»,1
273558,6f00bea5f8af79ee630ab618a3e5f022,1473055,Программа «О жизни матери-казачки»,1
273604,6f0a923f5c469fab981c483e7a5ce4b0,1055108,Балет «Дон Кихот»,4
273605,6f0a923f5c469fab981c483e7a5ce4b0,1253621,Балет «Жизель»,2
273606,6f0a923f5c469fab981c483e7a5ce4b0,1345360,Программа «Чудеса света и Солнечной системы»,5
273622,6f0b989da3d5be1562cc96472bf84e9e,939664,Экскурсии по музею «Память»,2
273623,6f0b989da3d5be1562cc96472bf84e9e,1324702,Спектакль «Сто поцелуев за шляпу»,4
273646,6f0e05104271980b37ebc5d02e7d2600,1391905,Концерт веселых и находчивых под оркестр Combo-Jazz-Band,3
273678,6f0fc049f3a4a18e99d35737ce26b3db,1372813,Концерт «Мелодии и ритмы Америки»,1
273817,6f1e19df211ab4c6d110758de97919aa,186082,Спектакль «Отель двух миров»,1
273818,6f1e19df211ab4c6d110758de97919aa,222489,Спектакль «Свидригайлов»,1
273819,6f1e19df211ab4c6d110758de97919aa,1246922,Спектакль «Проделки Скапена»,4
273820,6f1e19df211ab4c6d110758de97919aa,1409694,Экскурсии по Мемориально-историческому музею,1
273841,6f2124e114ba82fb286fc029c4f96ba4,1246922,Спектакль «Проделки Скапена»,5
273842,6f2124e114ba82fb286fc029c4f96ba4,1309616,Спектакль «Когда нам было по 17–18 лет»,1
273843,6f2124e114ba82fb286fc029c4f96ba4,1326375,Программа «Балетный дивертисмент»,2
273844,6f2124e114ba82fb286fc029c4f96ba4,1385737,Концерт Cinema land,4
273845,6f2124e114ba82fb286fc029c4f96ba4,1394241,Спектакль «Украденное солнце»,4
274125,6f3f175235c4e9770f923228c2c7ff80,1403008,Драматический стендап «Мода на искренность»,1
274126,6f3f175235c4e9770f923228c2c7ff80,1407227,Спектакль «Кротка.я»,1
274219,6f490589f52798688faf4019190c0cfe,1246922,Спектакль «Проделки Скапена»,1
274311,6f52a8546f417e8b673b5eda09624b9e,1309549,Спектакль «Ариадна»,1
274414,6f5f7d83c1ed38b04458981a593481c5,1246922,Спектакль «Проделки Скапена»,2
274583,6f7009e4a876110d3a321ac9650be22e,1257703,Показ полнокупольного фильма «Далекие миры – другая жизнь?»,2
274584,6f7009e4a876110d3a321ac9650be22e,1315534,"Концерт «Пою тебя, Россия!»",4
274585,6f7009e4a876110d3a321ac9650be22e,1425896,Концерт «Сотворение мира Андрея Петрова»,1
274589,6f70e982892d6074e83883e93a1aca6c,1364219,Экскурсия по Музею Эйнштейна,1
274620,6f7390ac362cf6358bacf8d2e1ba0e39,15948,Спектакль «Банкрот»,3
274707,6f7bcabcc0eed481751771043463cb88,1324676,Спектакль «Чёрный апельсин»,1
274708,6f7bcabcc0eed481751771043463cb88,1361240,Спектакль «Евгений Онегин»,1
274758,6f81a720686adffa4aa1be55a2632ddc,1107290,Полнокупольная программа «Вселенная: от мифов до наших дней»,2
274759,6f81a720686adffa4aa1be55a2632ddc,1245922,Экскурсия по панораме «Разгром немецко-фашистских войск под Сталинградом»,1
274892,6f8e0ecc43cca6531095268c9d04ce51,1395439,Спектакль «Джек»,1
274939,6f91f58be94488cc3d870b45211cc0bf,1482419,Лекция «Установление советской власти в селе Верхняя Ахтуба в период с 1917 по 1922 годы»,1
275265,6fb74f3eb898edbf86bdb6429c153561,1394241,Спектакль «Украденное солнце»,1
275356,6fc454208c50c5d038766b3bb271c588,858538,Показ полнокупольного фильма «Энергия Вселенной»,3
275357,6fc454208c50c5d038766b3bb271c588,975439,"Программа «Про зведы, полюс и Луну»",1
275358,6fc454208c50c5d038766b3bb271c588,1214329,Лекция «Путешествие к планетам Солнечной системы»,1
275359,6fc454208c50c5d038766b3bb271c588,1345360,Программа «Чудеса света и Солнечной системы»,1
