,user_id,event_id,event_name,clicks_count
78604,2007f2020f02bf22d4f351212698d5fe,1331382,Спектакль «Вдовий пароход»,1
78605,2007f2020f02bf22d4f351212698d5fe,1350551,Концерт «Рапсодия в стиле рок»,1
78606,2007f2020f02bf22d4f351212698d5fe,1369124,Спектакль «Рыжий чулок»,1
78607,2007f2020f02bf22d4f351212698d5fe,1402569,Спектакль «Двенадцатая ночь»,1
78617,200845fc4d418e439d24f9994d9fe9f1,1413964,Концерт «Русская душа»,7
78788,201fad5bbea264856b821954a647558f,1349578,Спектакль «www.силиконовая дура.net»,1
78900,202b484d1bb0bd2113f5a5ae94efb573,1238765,Спектакль «Вий»,1
78923,202c5918fa15f6bb62c350004e904f5c,1294172,Спектакль «Утиная охота»,1
78924,202c67159e3c233e0ab0ddfe947e52b7,1258230,Спектакль «Екатерина Великая»,1
79394,205ecc81a1dfd5a69171a873cd5aad24,1407616,Мастер-класс «Пермогорская роспись»,1
79582,207152ebfcd34ee8e5cef6316c010b3b,1340782,Балет «Жизель»,1
79729,2082573ec2c9a0289bd3f7e2f7463ce2,1133421,Спектакль «Поминальная молитва»,1
79730,2082573ec2c9a0289bd3f7e2f7463ce2,1271091,Спектакль «Демидовы. Версия»,2
79731,2082573ec2c9a0289bd3f7e2f7463ce2,1315538,"Спектакль «Дуры мы, дуры»",1
79732,2082573ec2c9a0289bd3f7e2f7463ce2,1343644,Концерт Queen Tribute,1
79733,2082573ec2c9a0289bd3f7e2f7463ce2,1366726,Спектакль «Отцы и дети»,1
